idNhanh,parentId,productName,facebookID,productName,
5537361,-1,Bao da baseus note 7 hồng,1621,Bao da samsung note 7 baseus chính hãng,Giang
5537360,-1,Bao da baseus note 7 tiệp,1621,Bao da samsung note 7 baseus chính hãng,Giang
5537362,-1,Bao da baseus note 7 xám,1621,Bao da samsung note 7 baseus chính hãng,Giang
5534818,-1,Bao da baseus S6 đỏ,1393,Bao da Galaxy S6 Baseus chính hãng,Giang
5534816,-1,Bao da baseus S6 nâu,1393,Bao da Galaxy S6 Baseus chính hãng,Giang
5534817,-1,Bao da baseus S6 tiệp,1393,Bao da Galaxy S6 Baseus chính hãng,Giang
5537367,-1,Bao da baseuss S6 Edge nâu,1390,Bao da Galaxy S6 edge Baseus chính hãng,Giang
5537368,-1,Bao da baseuss S6 Edge tiệp,1390,Bao da Galaxy S6 edge Baseus chính hãng,Giang
5535750,-1,Bao da bóng Air 2 đen,319,Bao da iPad mini 3-2-1 da bóng,Giang
5537374,-1,Bao da bóng Air 2 đỏ,319,Bao da iPad mini 3-2-1 da bóng,Giang
5535751,-1,Bao da bóng Air 2 hồng,319,Bao da iPad mini 3-2-1 da bóng,Giang
5535753,-1,Bao da bóng Air 2 nâu,319,Bao da iPad mini 3-2-1 da bóng,Giang
5535752,-1,Bao da bóng Air 2 xanh lá,319,Bao da iPad mini 3-2-1 da bóng,Giang
5537373,-1,Bao da bóng Air 2 xanh lam,319,Bao da iPad mini 3-2-1 da bóng,Giang
5537375,-1,Bao da bóng Smart Ultrathin cho ipad ar2 - đen,319,Bao da iPad mini 3-2-1 da bóng,Giang
5534738,-1,Bao da bóng Smart Ultrathin ipad 432 đen,296,Bao da bóng Smart Ultrathin cho ipad 4-2-3,Giang
5534743,-1,Bao da bóng Smart Ultrathin ipad 432 đỏ,296,Bao da bóng Smart Ultrathin cho ipad 4-2-3,Giang
5534742,-1,Bao da bóng Smart Ultrathin ipad 432 hồng,296,Bao da bóng Smart Ultrathin cho ipad 4-2-3,Giang
5534740,-1,Bao da bóng Smart Ultrathin ipad 432 nâu,296,Bao da bóng Smart Ultrathin cho ipad 4-2-3,Giang
5534739,-1,Bao da bóng Smart Ultrathin ipad 432 xanh lá,296,Bao da bóng Smart Ultrathin cho ipad 4-2-3,Giang
5534741,-1,Bao da bóng Smart Ultrathin ipad 432 xanh lam,296,Bao da bóng Smart Ultrathin cho ipad 4-2-3,Giang
15292386,-2,Bao da cá sấu iPad Air,1371,Bao da cá sấu iPad Air,Giang
15292387,-2,Bao da cá sấu iPad Air 2,1370,Bao da cá sấu iPad Air 2,Giang
5534749,-1,Bao da cá sấu iPad mini 123 đen,1372,Bao da cá sấu iPad mini 1/2/3,Giang
5534750,-1,Bao da cá sấu iPad mini 123 gold,1372,Bao da cá sấu iPad mini 1/2/3,Giang
5537376,-1,Bao da cá sấu mini 4 đen,1916,Bao da cá sấu iPad mini 4,Giang
18218249,-2,Bao da cảm ứng Baseus chính hãng iPhone XR,3687,Bao da cảm ứng Baseus chính hãng iPhone XR,Giang
18218250,-2,Bao da cảm ứng Baseus chính hãng iPhone Xs Max,3321,Bao da cảm ứng Baseus chính hãng iPhone Xs Max,Giang
15374404,-2,Bao da cảm ứng iPhone 7,2708,Bao da cảm ứng iPhone 7,Giang
15374405,-2,Bao da cảm ứng iPhone 7 Plus,2709,Bao da cảm ứng iPhone 7 Plus,Giang
5537380,-1,Bao da cao cấp XunDD Business Class cho iphone 6 Plus 6S+ đen,1519,Bao da cao cấp XunDD Business Class cho iphone 6 Plus,Giang
5537381,-1,Bao da cao cấp XunDD Business Class cho iphone 6 Plus 6S+ gold,1519,Bao da cao cấp XunDD Business Class cho iphone 6 Plus,Giang
5537379,-1,Bao da cao cấp XunDD Business Class cho iphone 6 Plus 6S+ nâu,1519,Bao da cao cấp XunDD Business Class cho iphone 6 Plus,Giang
5537382,-1,Bao da cao cấp XunDD Business Class cho iphone 6 Plus 6S+ tiệp,1519,Bao da cao cấp XunDD Business Class cho iphone 6 Plus,Giang
15292388,-2,Bao da Case Me iphone 6,1580,Bao da Case Me iphone 6,Giang
5871586,15406014,Bao da Memumi iPhone X Đen,#N/A,Bao da Memumi iPhone X,
5871596,15406014,Bao da Memumi iPhone X đỏ,#N/A,Bao da Memumi iPhone X,
5871590,15406014,Bao da Memumi iPhone X nâu,#N/A,Bao da Memumi iPhone X,
5871594,15406014,Bao da Memumi iPhone X Tiệp,#N/A,Bao da Memumi iPhone X,
15292389,-2,Bao da Case Me iphone 6Plus,1581,Bao da Case Me iphone 6Plus,Giang
17550437,-2,Bao da clear view có chip chính hãng Note 9,4001,Bao da clear view có chip chính hãng Note 9,Giang
17471253,-2,Bao da clear view có chip Note 8,1519,Bao da cao cấp XunDD Business Class cho iphone 6 Plus,Giang
17168340,-2,Bao da Clear View Galaxy Note 10-Note 10 Plus,3932,Bao da Clear View Galaxy Note 10-Note 10 Plus,Giang
5537386,-1,Bao da Clear View Note 8 chính hãng Samsung đen,2585,Bao da Clear View Note 8 chính hãng Samsung,Giang
5537385,-1,Bao da Clear View Note 8 chính hãng Samsung tiệp,2585,Bao da Clear View Note 8 chính hãng Samsung,Giang
5537384,-1,Bao da Clear View Note 8 chính hãng Samsung vàng,2585,Bao da Clear View Note 8 chính hãng Samsung,Giang
5537387,-1,Bao da Clear View Note 8 chính hãng Samsung xanh dương,2585,Bao da Clear View Note 8 chính hãng Samsung,Giang
5598755,-1,Bao da clear view s8+ hong - hủy trùng mã,0,Bao da clear view s8+ hong hủy trùng mã,Giang
15292390,-2,Bao da Clear View Standing Cover chính hãng Samsung Note 9,3235,Bao da Clear View Standing Cover chính hãng Samsung Note 9,Giang
12366601,-1,Bao da Clear View Standing Cover chính hãng Samsung S10 Đen,0,Bao da Clear View Standing Cover chính hãng Samsung S10,Giang
17664463,-2,Bao da Clear View Standing Cover chính hãng Samsung S10 Plus,0,Bao da Clear View Standing Cover chính hãng Samsung S10 Plus,Giang
12366604,-1,Bao da Clear View Standing Cover chính hãng Samsung S10 Plus Đen,0,Bao da Clear View Standing Cover chính hãng Samsung S10 Plus,Giang
12518868,-1,Bao da Clear View Standing Cover chính hãng Samsung S10 Xanh lục bảo,0,Bao da Clear View Standing Cover chính hãng Samsung S10,Giang
17964869,-2,Bao da Clear View Standing Cover chính hãng Samsung S8-S8 Plus,2148,Bao da Clear View Standing Cover chính hãng Samsung S8,Giang
17321764,-2,Bao da cổ điển Megshi iPhone 11,3951,Bao da cổ điển Megshi iPhone 11,Giang
17321763,-2,Bao da cổ điển Megshi iPhone 11 Pro,4062,Bao da cổ điển Megshi iPhone 11 Pro Max,Giang
17321765,-2,Bao da cổ điển Megshi iPhone 11 Pro Max,4062,Bao da cổ điển Megshi iPhone 11 Pro Max,Giang
5537392,-1,bao da coteetci iphone 5,0,bao da coteetci iphone 5,Giang
10216922,-1,Bao da đế mềm chống rơi iPad Pro 11 inch Đen,3539,Bao da đế mềm chống rơi iPad Pro 11 inch,Giang
10216924,-1,Bao da đế mềm chống rơi iPad Pro 11 inch Hồng,3539,Bao da đế mềm chống rơi iPad Pro 11 inch,Giang
10216923,-1,Bao da đế mềm chống rơi iPad Pro 11 inch Nâu,3539,Bao da đế mềm chống rơi iPad Pro 11 inch,Giang
15374406,-2,Bao da đế mềm Gago iphone X,2613,Bao da đế mềm Gago iPhone X-XS,Giang
15374407,-2,Bao da đế mềm gh02 iphone 7,1956,Bao da đế mềm gh02 iphone 7,Giang
15374408,-2,Bao da đế mềm GH02 iPhone 7 Plus,2097,Bao da đế mềm GH02 iPhone 7 Plus,Giang
7375831,-1,Bao da đế mềm iPad 2017 / 2018 đen,3099,Bao da đế mềm iPad 2017,Giang
7375832,-1,Bao da đế mềm iPad 2017 / 2018 đỏ,3099,Bao da đế mềm iPad 2017,Giang
11941588,-1,Bao da đế mềm iPad 2017 / 2018 Nâu,3099,Bao da đế mềm iPad 2017,Giang
7375833,-1,Bao da đế mềm iPad 2017 / 2018 tiệp,3099,Bao da đế mềm iPad 2017,Giang
5537429,-1,Bao da đế mềm ipad air,3106,Bao da đế mềm iPad Air 1,Giang
15304168,-2,Bao da đế mềm iPad Air 2,3100,Bao da đế mềm iPad Air 2,Giang
7375825,-1,Bao da đế mềm ipad AIR đen,3106,Bao da đế mềm iPad Air 1,Giang
7375826,-1,Bao da đế mềm ipad AIR đỏ,3106,Bao da đế mềm iPad Air 1,Giang
7375827,-1,Bao da đế mềm ipad AIR tiệp,3106,Bao da đế mềm iPad Air 1,Giang
5537950,15292408,Bao da Onjess iPad Pro 2016 9.7 inch đen,1703,Bao da Onjess iPad Pro 2016 9.7 inch,
5537953,15292408,Bao da Onjess iPad Pro 2016 9.7 inch đỏ,1703,Bao da Onjess iPad Pro 2016 9.7 inch,
5537951,15292408,Bao da Onjess iPad Pro 2016 9.7 inch hồng,1703,Bao da Onjess iPad Pro 2016 9.7 inch,
5537952,15292408,Bao da Onjess iPad Pro 2016 9.7 inch nâu,1703,Bao da Onjess iPad Pro 2016 9.7 inch,
5537949,15292408,Bao da Onjess iPad Pro 2016 9.7 inch tiệp,1703,Bao da Onjess iPad Pro 2016 9.7 inch,
5537954,15292408,Bao da Onjess iPad Pro 2016 9.7 inch xanh lam,1703,Bao da Onjess iPad Pro 2016 9.7 inch,
10364002,-1,Bao da đế mềm ipad MINI 123 đen,509,Bao da đế mềm iPad mini 3/2/1 Mix color,Giang
11941587,-1,Bao da đế mềm ipad MINI 123 Nâu,509,Bao da đế mềm iPad mini 3/2/1 Mix color,Giang
5534787,-1,Bao da đế mềm OnJess cho iPad 4/3/2 Đen,630,Bao da đế mềm OnJess cho iPad 4/3/2,Giang
5534790,-1,Bao da đế mềm OnJess cho iPad 4/3/2 Đỏ,630,Bao da đế mềm OnJess cho iPad 4/3/2,Giang
5588356,15406015,Bao da Retro da lộn iPhone X đỏ,#N/A,Bao da Retro da lộn iPhone X,
5588352,15406015,Bao da Retro da lộn iPhone X nâu đậm,#N/A,Bao da Retro da lộn iPhone X,
5588353,15406015,Bao da Retro da lộn iPhone X nâu nhạt,#N/A,Bao da Retro da lộn iPhone X,
5588355,15406015,Bao da Retro da lộn iPhone X tiệp,#N/A,Bao da Retro da lộn iPhone X,
5588354,15406015,Bao da Retro da lộn iPhone X xám,#N/A,Bao da Retro da lộn iPhone X,
5534789,-1,Bao da đế mềm OnJess cho iPad 4/3/2 hồng,630,Bao da đế mềm OnJess cho iPad 4/3/2,Giang
13468291,15304173,Bao da Retro da lộn iPhone Xs Max Đen,3342,Bao da Retro da lộn iPhone Xs Max,
13468294,15304173,Bao da Retro da lộn iPhone Xs Max Nâu,3342,Bao da Retro da lộn iPhone Xs Max,
5534791,-1,Bao da đế mềm OnJess cho iPad 4/3/2 Nâu,630,Bao da đế mềm OnJess cho iPad 4/3/2,Giang
5534792,-1,Bao da đế mềm OnJess cho iPad 4/3/2 Tiệp,630,Bao da đế mềm OnJess cho iPad 4/3/2,Giang
5534788,-1,Bao da đế mềm OnJess cho iPad 4/3/2 xanh lam,630,Bao da đế mềm OnJess cho iPad 4/3/2,Giang
5537422,-1,Bao da đế mềm S8 đen,2359,Bao da đế mềm S8,Giang
5537424,-1,Bao da đế mềm S8 đỏ đậm,2359,Bao da đế mềm S8,Giang
5537423,-1,Bao da đế mềm S8 nâu,2359,Bao da đế mềm S8,Giang
5537425,-1,Bao da đế mềm S8 plus đen,2358,Bao da đế mềm S8-S8 Plus,Giang
5537427,-1,Bao da đế mềm S8 plus đỏ đậm,2358,Bao da đế mềm S8-S8 Plus,Giang
8768332,8768361,Bao da rút Eagle cho điện thoại 4.7 inch Đen,#N/A,Bao da rút Eagle cho điện thoại 4.7 inch,
8768334,8768361,Bao da rút Eagle cho điện thoại 4.7 inch Nâu,#N/A,Bao da rút Eagle cho điện thoại 4.7 inch,
8768333,8768361,Bao da rút Eagle cho điện thoại 4.7 inch Vàng,#N/A,Bao da rút Eagle cho điện thoại 4.7 inch,
8768335,8768361,Bao da rút Eagle cho điện thoại 4.7 inch Xám,#N/A,Bao da rút Eagle cho điện thoại 4.7 inch,
8768336,8768359,Bao da rút Eagle cho điện thoại 5.5 inch Đen,#N/A,Bao da rút Eagle cho điện thoại 5.5 inch,
8768338,8768359,Bao da rút Eagle cho điện thoại 5.5 inch Nâu,#N/A,Bao da rút Eagle cho điện thoại 5.5 inch,
8768337,8768359,Bao da rút Eagle cho điện thoại 5.5 inch Vàng,#N/A,Bao da rút Eagle cho điện thoại 5.5 inch,
8768339,8768359,Bao da rút Eagle cho điện thoại 5.5 inch Xám,#N/A,Bao da rút Eagle cho điện thoại 5.5 inch,
5537426,-1,Bao da đế mềm S8 plus nâu,2358,Bao da đế mềm S8-S8 Plus,Giang
5537428,-1,Bao da đế mềm S8 plus Xanh,2358,Bao da đế mềm S8-S8 Plus,Giang
15303500,-2,Bao da đế mềm S9,2916,Bao da đế mềm S9,Giang
15303501,-2,Bao da đế mềm S9 Plus,2924,Bao da đế mềm S9 Plus,Giang
9786452,-1,Bao da đế mềm X-level iPhone XR Đen,0,Bao da đế mềm X-level iPhone XR,Giang
9786453,-1,Bao da đế mềm X-level iPhone XR Tiệp,0,Bao da đế mềm X-level iPhone XR,Giang
9786454,-1,Bao da đế mềm X-level iPhone Xs Max Đen,0,Bao da đế mềm X-level iPhone Xs Max,Giang
9786455,-1,Bao da đế mềm X-level iPhone Xs Max Tiệp,0,Bao da đế mềm X-level iPhone Xs Max,Giang
10488931,-1,Bao da đế mềm XD iPhone X-Xs Đen,3600,Bao da đế mềm XD cho iPhone XS,Giang
10488941,-1,Bao da đế mềm XD iPhone X-Xs Đỏ,3600,Bao da đế mềm XD cho iPhone XS,Giang
10222586,-1,Bao da đế mềm XD iPhone XR Đen,0,Bao da đế mềm XD iPhone XR,Giang
10222587,-1,Bao da đế mềm XD iPhone XR Đỏ,0,Bao da đế mềm XD iPhone XR,Giang
10222588,-1,Bao da đế mềm XD iPhone Xs Max Đen,3601,Bao da đế mềm XD cho iPhone XS Max,Giang
10222589,-1,Bao da đế mềm XD iPhone Xs Max Đỏ,3601,Bao da đế mềm XD cho iPhone XS Max,Giang
15374409,-2,Bao da Dekker iPhone 7,2302,Bao da Dekker iPhone 7,Giang
15374410,-2,Bao da Dekker iPhone 7 Plus,2303,Bao da Dekker iPhone 7 Plus,Giang
12410213,-2,Bao da đeo hông đựng điện thoại,2632,Bao da đeo hông đựng điện thoại,Giang
5537394,-1,Bao da Diluo đế mềm cho ipad air hồng,0,Bao da Diluo đế mềm cho ipad air,hà 
5537393,-1,Bao da Diluo đế mềm cho ipad air vàng,0,Bao da Diluo đế mềm cho ipad air,hà 
5537395,-1,Bao da Diluo đế mềm cho ipad air Xanh,0,Bao da Diluo đế mềm cho ipad air,hà 
5537396,-1,Bao da Diluo đế mềm ipad mini hồng,0,Bao da Diluo đế mềm ipad mini,hà 
5537397,-1,Bao da Diluo đế mềm ipad mini vàng,0,Bao da Diluo đế mềm ipad mini,hà 
5537398,-1,Bao da Diluo đế mềm ipad mini xanh ngọc,0,Bao da Diluo đế mềm ipad mini,hà 
15374411,-2,Bao da đựng card iphone X,3145,Bao da đựng card iPhone X-XS,hà 
18676750,-2,Bao da dựng đế mềm iPhone 11,0,Bao da dựng đế mềm iPhone 11,hà 
18676749,-2,Bao da dựng đế mềm iPhone 11 Pro,0,Bao da dựng đế mềm iPhone 11 Pro,hà 
18676751,-2,Bao da dựng đế mềm iPhone 11 Pro Max,0,Bao da dựng đế mềm iPhone 11 Pro Max,hà 
15292395,-2,Bao da dựng đế mềm iphone 7 plus,1709,Bao da dựng đế mềm iphone 7 plus,Giang
15374412,-2,Bao da dựng đế mềm iphone X,2408,Bao da dựng đế mềm iphone X-XS,hà 
6731142,17658860,Bao da Standing Cover S9 chính hãng Samsung Đen,3153,Bao da Standing Cover S9 chính hãng Samsung,
6727197,17658860,Bao da Standing Cover S9 chính hãng Samsung Tiệp,3153,Bao da Standing Cover S9 chính hãng Samsung,
6731079,17658860,Bao da Standing Cover S9 chính hãng Samsung Tím,3153,Bao da Standing Cover S9 chính hãng Samsung,
18676748,-2,Bao da dựng đế mềm iPhone Xs Max,3372,Bao da dựng đế mềm iPhone Xs Max,hà 
6731304,17658861,Bao da Standing Cover S9 Plus chính hãng Samsung Đen,3154,Bao da Standing Cover S9 Plus chính hãng Samsung,
6731273,17658861,Bao da Standing Cover S9 Plus chính hãng Samsung Tiệp,3154,Bao da Standing Cover S9 Plus chính hãng Samsung,
6731287,17658861,Bao da Standing Cover S9 Plus chính hãng Samsung Tím,3154,Bao da Standing Cover S9 Plus chính hãng Samsung,
5534804,-1,Bao da đút iPad mini 123 dạng cài đen,1007,Bao da đút iPad mini 1/2/3 dạng cài,hà 
5534806,-1,Bao da đút iPad mini 123 dạng cài đỏ,1007,Bao da đút iPad mini 1/2/3 dạng cài,hà 
5534808,-1,Bao da đút iPad mini 123 dạng cài hồng,1007,Bao da đút iPad mini 1/2/3 dạng cài,hà 
5849164,15406010,Bao da Suteni ip 7-8 đen,#N/A,Bao da Suteni ip 7-8,
5849168,15406010,Bao da Suteni ip 7-8 đỏ,#N/A,Bao da Suteni ip 7-8,
5849165,15406010,Bao da Suteni ip 7-8 nâu đậm,#N/A,Bao da Suteni ip 7-8,
5849166,15406010,Bao da Suteni ip 7-8 nâu nhạt,#N/A,Bao da Suteni ip 7-8,
5849167,15406010,Bao da Suteni ip 7-8 tiệp,#N/A,Bao da Suteni ip 7-8,
5534805,-1,Bao da đút iPad mini 123 dạng cài nâu,1007,Bao da đút iPad mini 1/2/3 dạng cài,hà 
5534807,-1,Bao da đút iPad mini 123 dạng cài tiệp,1007,Bao da đút iPad mini 1/2/3 dạng cài,hà 
5534803,-1,Bao da đút iPad mini 123 dạng cài xanh,1007,Bao da đút iPad mini 1/2/3 dạng cài,hà 
14989359,-1,Bao da Dux ducis Domo cài bút iPad Pro 10.5 Đen,3034,Bao da Dux Ducis iPad Pro 10.5 inch,hà 
6556897,-1,bao da Dux Ducis iPad Pro 10.5 hồng,3034,Bao da Dux Ducis iPad Pro 10.5 inch,hà 
6556896,-1,bao da Dux Ducis iPad Pro 10.5 tiệp,3034,Bao da Dux Ducis iPad Pro 10.5 inch,hà 
6556895,-1,bao da Dux Ducis iPad Pro 10.5 xám,3034,Bao da Dux Ducis iPad Pro 10.5 inch,hà 
15374413,-2,Bao da Dux Ducis iphone X,2695,Bao da Dux Ducis iPhone X-XS,hà 
5537400,-1,Bao da Dux Ducis Note 8 Đen,2696,Bao da Dux Ducis Note 8,Giang
5537402,-1,Bao da Dux Ducis Note 8 hồng,2696,Bao da Dux Ducis Note 8,Giang
5537401,-1,Bao da Dux Ducis Note 8 tiệp,2696,Bao da Dux Ducis Note 8,Giang
5537403,-1,Bao da Dux Ducis Note 8 vàng,2696,Bao da Dux Ducis Note 8,Giang
18438782,-2,Bao da dux Ducis Osom IPad 10.2,0,Bao da dux Ducis Osom IPad 10.2,hà 
18438783,-2,Bao da dux Ducis Osom IPad 11,0,Bao da dux Ducis Osom IPad 11,hà 
18438784,-2,Bao da dux Ducis Osom IPad Air 3 10.5,0,Bao da dux Ducis Osom IPad Air 3 10.5,hà 
17591466,-2,Bao da Dux ducis Osom iPad Air1/Air2/2017/2018,0,Bao da Dux ducis Osom iPad Air1/Air2/2017/2018,hà 
5537404,-1,Bao da Dux Ducis S8 Đen,2699,Bao da Dux Ducis S8,Giang
5537406,-1,Bao da Dux Ducis S8 hồng,2699,Bao da Dux Ducis S8,Giang
5537407,-1,Bao da Dux Ducis S8 tiệp,2699,Bao da Dux Ducis S8,Giang
5537405,-1,Bao da Dux Ducis S8 vàng,2699,Bao da Dux Ducis S8,Giang
15303498,-2,Bao da Dux Ducis S9,2983,Bao da Dux Ducis S9,Giang
15303499,-2,Bao da Dux Ducis S9 Plus,2984,Bao da Dux Ducis S9 Plus,Giang
17410980,-2,Bao da Dux Ducis Wish series iPhone 11,0,Bao da Dux Ducis Wish series iPhone 11,hà 
17410979,-2,Bao da Dux Ducis Wish series iPhone 11 Pro,0,Bao da Dux Ducis Wish series iPhone 11 Pro,hà 
17410981,-2,Bao da Dux Ducis Wish series iPhone 11 Pro max,0,Bao da Dux Ducis Wish series iPhone 11 Pro max,hà 
15374414,-2,Bao da Dux Ducis Wish series iPhone XR,3479,Bao da Dux Ducis Wish series iPhone XR,Giang
15374415,-2,Bao da Dux Ducis Wish series iPhone Xs,3477,Bao da Dux Ducis Wish Series iPhone X-XS,hà 
17410025,-2,Bao da Dux Ducis Wish series iPhone Xs MAX,3478,Bao da Dux Ducis Wish series iPhone Xs MAX,Giang
15304169,-2,Bao da Folio iPhone X-XS,3018,Bao da Folio iPhone X-XS,Giang
15304170,-2,Bao da Folio iPhone XS Max,3315,Bao da Folio iPhone XS Max,Giang
15406011,-2,Bao da G case đế mềm iPhone,0,Bao da G case đế mềm iPhone,hà 
5537431,-1,bao da G case s7 - đen đen,0,bao da G case s7 ,hà 
5537432,-1,bao da G case s7 - gold gold,0,bao da G case s7,hà 
5537433,-1,bao da G case s7 edge đen,0,bao da G case s7 edge,hà 
5537434,-1,bao da G case s7 edge gold,0,bao da G case s7 edge,hà 
5537441,-1,Bao da G-case Eagle series cho iPhone 6 Gold,0,Bao da G-case Eagle series cho iPhone 6,hà 
5537447,-1,Bao da Galaxy Note 5 G-case đen,1546,Bao da G-case Galaxy Note 5,hà 
5537446,-1,Bao da Galaxy Note 5 G-case đỏ,1546,Bao da G-case Galaxy Note 5,hà 
5537445,-1,Bao da Galaxy Note 5 G-case nâu,1546,Bao da G-case Galaxy Note 5,hà 
5537448,-1,Bao da galaxy note 7 rock Drv,1622,Bao da galaxy note 7 Rock chính hãng,hà 
17321755,-2,Bao da Hanman iPhone 11,3950,Bao da Hanman iPhone 11,hà 
5537489,-1,Bao da hở view Musubo iPhone 6 plus đen,2187,Bao da hở view musubo iphone 6 plus - 6S Plus,hà 
5537492,-1,Bao da hở view Musubo iPhone 6 plus hồng,2187,Bao da hở view musubo iphone 6 plus - 6S Plus,hà 
5537493,-1,Bao da hở view Musubo iPhone 6 plus hường,2187,Bao da hở view musubo iphone 6 plus - 6S Plus,hà 
5537491,-1,Bao da hở view Musubo iPhone 6 plus vàng,2187,Bao da hở view musubo iphone 6 plus - 6S Plus,hà 
5537490,-1,Bao da hở view Musubo iPhone 6 plus xám,2187,Bao da hở view musubo iphone 6 plus - 6S Plus,hà 
5537494,-1,Bao da hở view Musubo iPhone 7 đen,2190,Bao da hở view Musubo iPhone 7,Giang
5537497,-1,Bao da hở view Musubo iPhone 7 hồng,2190,Bao da hở view Musubo iPhone 7,Giang
5537498,-1,Bao da hở view Musubo iPhone 7 hường,2190,Bao da hở view Musubo iPhone 7,Giang
5537499,-1,Bao da hở view Musubo iPhone 7 Plus đen,2540,Bao da hở view Musubo iPhone 8 Plus,hà 
5537502,-1,Bao da hở view Musubo iPhone 7 Plus hồng,2540,Bao da hở view Musubo iPhone 8 Plus,hà 
5537503,-1,Bao da hở view Musubo iPhone 7 Plus hường,2540,Bao da hở view Musubo iPhone 8 Plus,hà 
5537501,-1,Bao da hở view Musubo iPhone 7 Plus vàng,2540,Bao da hở view Musubo iPhone 8 Plus,hà 
5537500,-1,Bao da hở view Musubo iPhone 7 Plus xám,2540,Bao da hở view Musubo iPhone 8 Plus,hà 
5537496,-1,Bao da hở view Musubo iPhone 7 vàng,2190,Bao da hở view Musubo iPhone 7,Giang
5537495,-1,Bao da hở view Musubo iPhone 7 xám,2190,Bao da hở view Musubo iPhone 7,Giang
5537442,-1,Bao da Hoco Crystal Classic Samsung Galaxy Note 4 đen,1403,Bao da Hoco Crystal Classic Samsung Galaxy Note 4,Giang
5537444,-1,Bao da Hoco Crystal Classic Samsung Galaxy Note 4 gold,1403,Bao da Hoco Crystal Classic Samsung Galaxy Note 4,Giang
5537443,-1,Bao da Hoco Crystal Classic Samsung Galaxy Note 4 nâu,1403,Bao da Hoco Crystal Classic Samsung Galaxy Note 4,Giang
15896066,-1,Bao da Hoco Cube iPad Pro 2016 Xanh dương,1017,Bao da Hoco Cube iPad Pro 2016,Giang
5537468,-1,Bao da Hoco Duke Air và Air 2 đen,641,Bao da iPad Air 2 / Air Hoco Duke,hà 
5537466,-1,Bao da Hoco Duke Air và Air 2 đỏ,641,Bao da iPad Air 2 / Air Hoco Duke,hà 
5537467,-1,Bao da Hoco Duke Air và Air 2 nâu,641,Bao da iPad Air 2 / Air Hoco Duke,hà 
5537471,-1,Bao da Hoco Duke Air và Air 2 trắng,641,Bao da iPad Air 2 / Air Hoco Duke,hà 
5537469,-1,Bao da Hoco Duke Air và Air 2 vàng,641,Bao da iPad Air 2 / Air Hoco Duke,hà 
5537470,-1,Bao da Hoco Duke Air và Air 2 xanh,641,Bao da iPad Air 2 / Air Hoco Duke,hà 
5534827,-1,Bao da Hoco Duke iPad mini 123 đen,1030,Bao da Hoco Duke iPad mini 3/2/1,hà 
5537472,-1,Bao da Hoco iPad Pro 10.5 Nâu,2863,Bao da Hoco iPad Pro 10.5,hà 
5537473,-1,bao da hoco ipad pro 12.9 inch nâu,0,bao da hoco ipad pro 12.9 inch,hà 
5537475,-1,Bao da Hoco iPhone 7 Juice Series Đen,2152,Bao da Hoco iPhone 7 Juice Series,Giang
5537696,15292409,Bao da ví dạng cài iPhone 7 Plus đen,1805,Bao da ví dạng cài iPhone 7 Plus,
5537700,15292409,Bao da ví dạng cài iPhone 7 Plus đỏ,1805,Bao da ví dạng cài iPhone 7 Plus,
5537698,15292409,Bao da ví dạng cài iPhone 7 Plus hồng,1805,Bao da ví dạng cài iPhone 7 Plus,
5537697,15292409,Bao da ví dạng cài iPhone 7 Plus nâu,1805,Bao da ví dạng cài iPhone 7 Plus,
5537699,15292409,Bao da ví dạng cài iPhone 7 Plus xanh,1805,Bao da ví dạng cài iPhone 7 Plus,
5537474,-1,Bao da Hoco iPhone 7 Juice Series Gold,2152,Bao da Hoco iPhone 7 Juice Series,Giang
13468244,17658841,Bao da ví dạng cài iphone Xs Max Đen,#N/A,Bao da ví dạng cài iphone Xs Max,
13468246,17658841,Bao da ví dạng cài iphone Xs Max Nâu,#N/A,Bao da ví dạng cài iphone Xs Max,
5537476,-1,Bao da Hoco iPhone 7 Juice Series hồng,2152,Bao da Hoco iPhone 7 Juice Series,Giang
17361967,17361950,Bao da X-Level Extreme iPhone 11 Đen,#N/A,Bao da X-Level Extreme iPhone 11,
17361965,17361950,Bao da X-Level Extreme iPhone 11 Đỏ,#N/A,Bao da X-Level Extreme iPhone 11,
5537477,-1,Bao da Hoco iPhone 7 Juice Series tiệp,2152,Bao da Hoco iPhone 7 Juice Series,Giang
17361960,17361949,Bao da X-Level Extreme iPhone 11 Pro Đen,#N/A,Bao da X-Level Extreme iPhone 11 Pro,
17361959,17361949,Bao da X-Level Extreme iPhone 11 Pro Đỏ,#N/A,Bao da X-Level Extreme iPhone 11 Pro,
5537479,-1,Bao da Hoco iPhone 7 Plus Juice Series Đen,2153,Bao da Hoco iPhone 7 Plus Juice Series,Giang
17361970,17361951,Bao da X-Level Extreme iPhone 11 Pro Max Đen,#N/A,Bao da X-Level Extreme iPhone 11 Pro Max,
17361969,17361951,Bao da X-Level Extreme iPhone 11 Pro Max Đỏ,#N/A,Bao da X-Level Extreme iPhone 11 Pro Max,
17361968,17361951,Bao da X-Level Extreme iPhone 11 Pro Max Xanh xám,#N/A,Bao da X-Level Extreme iPhone 11 Pro Max,
17361958,17361949,Bao da X-Level Extreme iPhone 11 Pro Xanh xám,#N/A,Bao da X-Level Extreme iPhone 11 Pro,
17361961,17361950,Bao da X-Level Extreme iPhone 11 Xanh xám,#N/A,Bao da X-Level Extreme iPhone 11,
